OverallQual,GrLivArea,GarageCars,YearBuilt,TotalBsmtSF,1stFlrSF,2ndFlrSF
0.4444444444444445,0.12000753579502638,0.25,0.7028985507246386,0.1589198036006547,0.14616796695731987,0.0
0.7777777777777777,0.3078372268274303,0.75,0.9927536231884062,0.12667757774140753,0.10096374483708123,0.5782082324455206
0.3333333333333333,0.2701582516955539,0.0,0.695652173913043,0.2893617021276596,0.3290500229463057,0.0
0.6666666666666665,0.2769404672192916,0.5,0.9202898550724647,0.16268412438625207,0.15924736117485086,0.3757869249394673
0.5555555555555556,0.1490203466465712,0.25,0.7536231884057969,0.17037643207855976,0.1815052776502983,0.0
0.5555555555555556,0.2761868877166541,0.5,0.9275362318840585,0.16072013093289692,0.1544286369894447,0.3840193704600484
0.4444444444444445,0.18877166541070084,0.25,0.5869565217391308,0.19067103109656303,0.22992198256080773,0.0
0.6666666666666665,0.25904295403165034,0.5,0.9565217391304355,0.15875613747954176,0.14593850390087196,0.35786924939467313
0.4444444444444445,0.11096458176337604,0.25,0.8115942028985508,0.14337152209492637,0.1351537402478201,0.0
0.6666666666666665,0.34834212509419743,0.75,0.8405797101449277,0.1970540098199673,0.2393299678751721,0.3903147699757869
0.5555555555555556,0.2155237377543331,0.5,0.6159420289855078,0.24189852700491,0.2625057365764112,0.0
0.7777777777777777,0.4118311981914092,0.75,0.8768115942028984,0.21898527004909984,0.23359339146397431,0.5656174334140436
0.4444444444444445,0.12660135644310475,0.0,0.6304347826086953,0.16464811783960723,0.15419917393299679,0.0
0.6666666666666665,0.22645064054257724,0.5,0.9420289855072461,0.25139116202945994,0.2758145938503901,0.0
0.4444444444444445,0.43330821401657876,1.0,0.7028985507246386,0.2042553191489362,0.23038090867370356,0.6276029055690072
0.6666666666666665,0.25998492840994725,0.5,0.8405797101449277,0.16039279869067105,0.14823313446535108,0.35544794188861983
0.5555555555555556,0.3686887716654107,0.5,0.27536231884058004,0.19869067103109658,0.21248279027076641,0.499273607748184
0.7777777777777777,0.39864355689525244,0.75,0.9130434782608692,0.21014729950900166,0.223955943093162,0.5520581113801453
0.7777777777777777,0.2752449133383572,0.5,0.9420289855072461,0.29083469721767596,0.3352455254703993,0.0
0.7777777777777777,0.36755840241145443,0.75,0.9275362318840585,0.15859247135842883,0.15213400642496558,0.6237288135593221
0.6666666666666665,0.22739261492087415,0.75,0.9347826086956523,0.25220949263502457,0.27696190913262964,0.0
0.5555555555555556,0.1175584024114544,0.5,0.7536231884057969,0.1567921440261866,0.143184947223497,0.0
0.6666666666666665,0.2965335342878674,0.5,0.8840579710144922,0.1497545008183306,0.13744837081229921,0.4721549636803874
0.5555555555555556,0.1175584024114544,0.5,0.7536231884057969,0.17643207855973814,0.143184947223497,0.0
0.4444444444444445,0.17181612660135645,0.25,0.6304347826086953,0.20392798690671032,0.20927030748049566,0.0
0.6666666666666665,0.2605501130369254,0.5,0.8550724637681171,0.18919803600654667,0.19573198715006881,0.2566585956416465
0.5555555555555556,0.1889600602863602,0.5,0.9130434782608692,0.20245499181669396,0.23015144561725562,0.0
0.4444444444444445,0.12358703843255464,0.25,0.8840579710144922,0.16202945990180034,0.1505277650298302,0.0
0.4444444444444445,0.31763376036171814,0.5,0.7608695652173925,0.0,0.3868747131711795,0.0
0.5555555555555556,0.3436322532027129,0.5,0.5652173913043477,0.19672667757774143,0.41854061496099126,0.0
0.6666666666666665,0.18462697814619441,0.5,0.9782608695652169,0.21505728314238953,0.22487379531895366,0.0
0.3333333333333333,0.2645064054257724,0.25,0.3478260869565215,0.1170212765957447,0.21730151445617255,0.22130750605326877
0.6666666666666665,0.2701582516955539,0.5,0.9492753623188417,0.1446808510638298,0.12620468104635155,0.42808716707021793
0.5555555555555556,0.2846646571213263,0.5,0.8695652173913047,0.17266775777414076,0.16544286369894448,0.38256658595641646
0.8888888888888888,0.5286360211002261,0.75,0.9855072463768124,0.31522094926350247,0.37448370812299225,0.5685230024213075
0.6666666666666665,0.1680482290881688,0.75,0.9927536231884062,0.20065466448445174,0.20468104635153742,0.0
0.1111111111111111,0.019593067068575734,0.25,0.3478260869565215,0.04746317512274959,0.023864157870582825,0.0
0.7777777777777777,0.2439713639788998,0.75,0.9492753623188417,0.5247135842880524,0.29715465810004593,0.0
0.6666666666666665,0.20648078372268275,0.5,0.9275362318840585,0.06284779050736498,0.10096374483708123,0.31767554479418886
0.7777777777777777,0.21363978899773928,0.75,0.9855072463768124,0.2402618657937807,0.2602111060119321,0.0
0.5555555555555556,0.21665410700828935,0.0,0.304347826086957,0.12144026186579379,0.09362092703074804,0.3593220338983051
0.6666666666666665,0.37867370007535794,0.75,0.8985507246376816,0.20687397708674307,0.21638366223038089,0.5167070217917675
0.3333333333333333,0.1501507159005275,0.5,0.47101449275362306,0.14844517184942718,0.1828820559889858,0.0
0.6666666666666665,0.26375282592313487,0.5,0.9637681159420293,0.28379705400981997,0.32124827902707664,0.0
0.3333333333333333,0.10795026375282593,0.25,0.6159420289855078,0.14844517184942718,0.1314823313446535,0.0
0.5555555555555556,0.14374529012810852,0.5,0.8115942028985508,0.17021276595744683,0.17508031206975674,0.0
0.5555555555555556,0.20930670685757347,0.5,0.6666666666666679,0.1844517184942717,0.25493345571363013,0.0
0.4444444444444445,0.12321024868123587,0.25,0.5652173913043477,0.14337152209492637,0.15006883891693437,0.0
0.7777777777777777,0.2322908816880181,0.75,0.9710144927536231,0.24877250409165305,0.28292794860027537,0.0
0.7777777777777777,0.23436322532027126,0.75,0.9855072463768124,0.25744680851063834,0.28545204222120235,0.0
0.3333333333333333,0.13300678221552373,0.5,0.6594202898550723,0.17414075286415714,0.16200091785222578,0.0
0.5555555555555556,0.2889977392614921,0.5,0.8115942028985508,0.09574468085106384,0.184947223497017,0.3525423728813559
0.4444444444444445,0.14638281838733985,0.25,0.3478260869565215,0.08674304418985271,0.05667737494263422,0.2566585956416465
0.6666666666666665,0.28843255463451395,0.75,0.9275362318840585,0.1623567921440262,0.15098669114272603,0.42276029055690073
0.5555555555555556,0.2392614920874152,0.5,0.9057971014492754,0.15155482815057283,0.13584212941716384,0.32832929782082326
0.5555555555555556,0.2113790504898267,0.5,0.7536231884057969,0.13993453355155483,0.1195502524093621,0.2910411622276029
0.6666666666666665,0.2155237377543331,0.5,0.9927536231884062,0.24058919803600656,0.2625057365764112,0.0
0.4444444444444445,0.10889223813112284,0.25,0.6521739130434785,0.14926350245499184,0.13262964662689306,0.0
0.6666666666666665,0.20346646571213262,0.5,0.9565217391304355,0.2314238952536825,0.24782010096374482,0.0
1.0,0.4918990203466466,0.75,0.9710144927536231,0.23076923076923078,0.25057365764111983,0.735593220338983
0.4444444444444445,0.13319517709118311,0.25,0.6304347826086953,0.17037643207855976,0.1622303809086737,0.0
0.3333333333333333,0.16767143933685003,0.5,0.6521739130434785,0.0,0.20422212023864159,0.0
0.5555555555555556,0.14054257724189903,0.25,0.6231884057971016,0.176759410801964,0.17117944011014227,0.0
0.3333333333333333,0.0778070836473248,0.5,0.3913043478260878,0.09819967266775778,0.09476824231298761,0.0
0.5555555555555556,0.31217030896759607,0.5,0.43478260869565233,0.1397708674304419,0.17485084901330886,0.43341404358353514
0.5555555555555556,0.12773172569706104,0.25,0.3478260869565215,0.1656301145662848,0.15557595227168425,0.0
0.6666666666666665,0.22042200452147703,0.5,0.8985507246376816,0.24615384615384617,0.2684717760440569,0.0
0.7777777777777777,0.34570459683496607,0.5,0.9420289855072461,0.21014729950900166,0.21798990362551632,0.42857142857142855
0.7777777777777777,0.24981160512434064,0.5,0.9710144927536231,0.27168576104746317,0.3042680128499312,0.0
0.6666666666666665,0.400904295403165,0.5,0.9637681159420293,0.22782324058919806,0.2427719137218908,0.5181598062953995
0.8888888888888888,0.2207987942727958,0.5,0.9855072463768124,0.2451718494271686,0.2689307021569527,0.0
0.4444444444444445,0.11642803315749811,0.5,0.5724637681159432,0.155810147299509,0.14180816888480954,0.0
0.7777777777777777,0.23304446119065564,0.75,0.9782608695652169,0.2571194762684125,0.28384580082606703,0.0
0.4444444444444445,0.107008289374529,0.5,0.804347826086957,0.14140752864157122,0.13033501606241396,0.0
0.7777777777777777,0.2671439336850038,0.5,0.8405797101449277,0.09148936170212767,0.17117944011014227,0.3254237288135593
0.7777777777777777,0.46646571213263005,0.5,0.8550724637681171,0.23780687397708677,0.25676916016521345,0.6571428571428571
0.4444444444444445,0.107008289374529,0.25,0.6884057971014492,0.14337152209492637,0.13033501606241396,0.0
0.4444444444444445,0.23342125094197436,0.5,0.42028985507246475,0.17643207855973814,0.18219366681964203,0.21549636803874092
0.6666666666666665,0.18952524491333833,0.5,0.9782608695652169,0.2193126022913257,0.23083983478659933,0.0
0.4444444444444445,0.13489073097211757,0.25,0.6449275362318847,0.17184942716857612,0.1642955484167049,0.0
0.5555555555555556,0.10738507912584777,0.25,0.3913043478260878,0.1446808510638298,0.13079394217530976,0.0
0.4444444444444445,0.1354559155990957,0.5,0.6231884057971016,0.16497545008183306,0.16498393758604865,0.0
0.4444444444444445,0.18142426525998492,0.5,0.5942028985507246,0.21227495908346974,0.22097292335933913,0.0
0.7777777777777777,0.2607385079125848,0.75,0.9782608695652169,0.279050736497545,0.31757687012391,0.0
0.6666666666666665,0.21062547098718915,0.5,0.9202898550724647,0.11309328968903438,0.08696649839375861,0.35786924939467313
0.5555555555555556,0.26337603617181615,0.5,0.8188405797101446,0.12127659574468086,0.14754474529600733,0.36561743341404357
0.5555555555555556,0.17275810097965336,0.25,0.6666666666666679,0.20474631751227498,0.2104176227627352,0.0
0.4444444444444445,0.20779954785229843,0.5,0.608695652173914,0.1944353518821604,0.2530977512620468,0.0
0.5555555555555556,0.23888470233609643,0.5,0.7608695652173925,0.2621931260229133,0.2909591555759523,0.0
0.4444444444444445,0.11190655614167294,0.25,0.6159420289855078,0.1518821603927987,0.13630105553005967,0.0
0.5555555555555556,0.4370761115297664,0.5,0.695652173913043,0.17250409165302782,0.27030748049564024,0.5530266343825666
0.5555555555555556,0.3240391861341371,0.5,0.9275362318840585,0.1623567921440262,0.15787058283616337,0.4997578692493947
0.5555555555555556,0.09382064807837226,0.5,0.5942028985507246,0.13617021276595745,0.1142726021110601,0.0
0.4444444444444445,0.14242652599849284,0.5,0.9637681159420293,0.1783960720130933,0.17347407067462137,0.0
0.5555555555555556,0.15410700828937451,0.25,0.5652173913043477,0.17872340425531916,0.18770078017439193,0.0
0.8888888888888888,0.42671439336850037,0.75,0.9202898550724647,0.227986906710311,0.24965580541532814,0.5699757869249394
0.6666666666666665,0.32893745290128107,0.25,0.3913043478260878,0.20883797054009823,0.216154199173933,0.3893462469733656
0.7777777777777777,0.2562170308967596,0.75,0.9782608695652169,0.2772504091653028,0.31206975676916016,0.0
0.6666666666666665,0.34626978146194426,0.75,0.9710144927536231,0.1739770867430442,0.16911427260211107,0.5331719128329298
0.5555555555555556,0.1627731725697061,0.0,0.3478260869565215,0.1474631751227496,0.17301514456172556,0.053268765133171914
0.5555555555555556,0.07272042200452147,0.5,0.4057971014492754,0.1021276595744681,0.08857273978889399,0.0
0.4444444444444445,0.1544837980406933,0.5,0.6811594202898554,0.1888707037643208,0.18815970628728776,0.0
0.7777777777777777,0.47814619442351164,0.5,0.8695652173913047,0.2754500818330606,0.41188618632400187,0.35980629539951575
0.6666666666666665,0.2392614920874152,0.5,0.9710144927536231,0.26252045826513914,0.2914180816888481,0.0
0.3333333333333333,0.13300678221552373,0.5,0.5652173913043477,0.0,0.16200091785222578,0.0
0.7777777777777777,0.20440844009042952,0.5,0.9420289855072461,0.0667757774140753,0.10211106011932078,0.3099273607748184
0.5555555555555556,0.27543330821401657,0.5,0.6594202898550723,0.12765957446808512,0.14892152363469482,0.3937046004842615
0.4444444444444445,0.10550113036925396,0.25,0.6811594202898554,0.1463175122749591,0.12849931161083064,0.0
0.5555555555555556,0.20836473247927656,0.5,0.7898550724637676,0.2356792144026187,0.2537861404313906,0.0
0.5555555555555556,0.30651846269781463,0.5,0.9347826086956523,0.13158756137479544,0.10784763653051857,0.5602905569007264
0.5555555555555556,0.25904295403165034,0.5,0.9565217391304355,0.15875613747954176,0.14593850390087196,0.35786924939467313
0.6666666666666665,0.15674453654860587,0.5,0.9637681159420293,0.14009819967266776,0.19091326296466268,0.0
0.4444444444444445,0.2784476262245667,0.25,0.6521739130434785,0.14140752864157122,0.12436897659476823,0.45326876513317194
0.6666666666666665,0.20648078372268275,0.5,0.9275362318840585,0.06284779050736498,0.10096374483708123,0.31767554479418886
0.4444444444444445,0.15259984928409948,0.25,0.6449275362318847,0.14140752864157122,0.1858650757228086,0.0
0.4444444444444445,0.22626224566691788,0.5,0.77536231884058,0.0,0.2755851307939422,0.0
0.6666666666666665,0.3180105501130369,0.5,0.7608695652173925,0.18985270049099837,0.1886186324001836,0.41937046004842615
0.4444444444444445,0.22287113790504898,0.0,0.3405797101449277,0.1297872340425532,0.15213400642496558,0.25181598062953997
0.5555555555555556,0.16635267520723437,0.25,0.7826086956521738,0.10245499181669396,0.06700321248279026,0.28619854721549637
0.6666666666666665,0.16314996232102486,0.5,0.9637681159420293,0.09819967266775778,0.042680128499311604,0.29055690072639223
0.5555555555555556,0.30501130369253954,0.5,0.8695652173913047,0.25859247135842883,0.17094997705369436,0.4232445520581114
0.3333333333333333,0.09928409947249434,0.5,0.4927536231884062,0.14091653027823242,0.12092703074804956,0.0
0.6666666666666665,0.36209495101733236,0.5,0.9275362318840585,0.155810147299509,0.14823313446535108,0.6179176755447942
0.6666666666666665,0.31066314996232103,0.5,0.9202898550724647,0.1600654664484452,0.15396971087654887,0.47360774818401935
0.4444444444444445,0.18349660889223812,0.25,0.4927536231884062,0.11914893617021277,0.14731528223955942,0.16077481840193705
0.4444444444444445,0.13300678221552373,0.25,0.6594202898550723,0.17021276595744683,0.16200091785222578,0.0
0.5555555555555556,0.12302185380557648,0.25,0.7318840579710155,0.07905073649754502,0.03418999541073886,0.2440677966101695
0.4444444444444445,0.2746797287113791,0.0,0.7391304347826093,0.14664484451718496,0.12895823772372647,0.43389830508474575
0.6666666666666665,0.21966842501883949,0.5,0.9565217391304355,0.24549918166939447,0.26755392381826526,0.0
0.5555555555555556,0.24001507159005275,0.25,0.38405797101449224,0.15973813420621932,0.1895364846259752,0.21694915254237288
0.4444444444444445,0.10550113036925396,0.5,0.6884057971014492,0.1463175122749591,0.12849931161083064,0.0
0.4444444444444445,0.22418990203466466,0.25,0.6231884057971016,0.1430441898527005,0.12391005048187242,0.31476997578692495
0.8888888888888888,0.2814619442351168,0.75,0.9782608695652169,0.2981996726677578,0.3428178063331804,0.0
0.4444444444444445,0.20779954785229843,0.5,0.7536231884057969,0.2351882160392799,0.2530977512620468,0.0
0.4444444444444445,0.13187641296156744,0.25,0.4927536231884062,0.12029459901800328,0.09201468563561266,0.14479418886198547
0.6666666666666665,0.17558402411454407,0.5,0.9637681159420293,0.20572831423895255,0.2138595686094539,0.0
0.5555555555555556,0.16201959306706856,0.25,0.6304347826086953,0.195417348608838,0.19733822854520425,0.0
0.6666666666666665,0.21853805576488322,0.5,0.9420289855072461,0.24451718494271688,0.2661771454795778,0.0
1.0,0.37641296156744536,0.75,0.9782608695652169,0.2752864157119477,0.32308398347865996,0.2857142857142857
0.5555555555555556,0.09683496608892239,0.5,0.9565217391304355,0.13878887070376433,0.11794401101422672,0.0
0.3333333333333333,0.16861341371514696,0.25,0.608695652173914,0.18559738134206222,0.20536943552088113,0.0
0.4444444444444445,0.1850037678975132,0.5,0.4130434782608692,0.15155482815057283,0.13584212941716384,0.0
0.7777777777777777,0.24717407686510928,0.75,0.9710144927536231,0.2680851063829787,0.30105553005966035,0.0
0.5555555555555556,0.1850037678975132,0.5,0.9637681159420293,0.2153846153846154,0.2253327214318495,0.0
0.5555555555555556,0.24510173323285606,0.5,0.36956521739130466,0.17430441898527008,0.1333180357962368,0.3486682808716707
0.4444444444444445,0.23059532780708364,0.25,0.5652173913043477,0.14893617021276598,0.13217072051399725,0.3138014527845036
0.5555555555555556,0.2807083647324793,0.5,0.3405797101449277,0.12504091653027824,0.16659017898118403,0.3699757869249395
0.5555555555555556,0.24604370761115296,0.5,0.5942028985507246,0.2121112929623568,0.2996787517209729,0.0
0.5555555555555556,0.33590806330067824,0.5,0.7101449275362324,0.19721767594108022,0.4091326296466269,0.0
0.5555555555555556,0.27543330821401657,0.5,0.9130434782608692,0.12995090016366614,0.12574575493345572,0.44261501210653753
0.4444444444444445,0.09080633006782216,0.5,0.7971014492753632,0.1335515548281506,0.11060119320789352,0.0
0.7777777777777777,0.25866616428033157,0.5,0.7898550724637676,0.27594108019639935,0.315052776502983,0.0
0.6666666666666665,0.2876789751318764,0.5,0.9420289855072461,0.14991816693944354,0.13446535107847638,0.4556900726392252
0.7777777777777777,0.23662396382818385,0.5,0.9855072463768124,0.12569558101472997,0.10371730151445616,0.3893462469733656
0.4444444444444445,0.11115297663903542,0.5,0.5579710144927539,0.10998363338788872,0.07755851307939421,0.12203389830508475
0.5555555555555556,0.1510926902788244,0.25,0.6739130434782616,0.18592471358428805,0.18402937127122534,0.0
0.5555555555555556,0.2417106254709872,0.5,0.8768115942028984,0.26252045826513914,0.29440110142267095,0.0
0.8888888888888888,0.3025621703089676,0.75,0.9927536231884062,0.3158756137479542,0.3685176686553465,0.0
0.6666666666666665,0.33779201205727205,0.5,0.8840579710144922,0.20016366612111294,0.20399265718219364,0.437772397094431
0.4444444444444445,0.11699321778447627,0.25,0.6811594202898554,0.1563011456628478,0.1424965580541533,0.0
0.4444444444444445,0.12358703843255464,0.5,0.8840579710144922,0.16202945990180034,0.1505277650298302,0.0
0.6666666666666665,0.3204596834966089,0.5,0.9347826086956523,0.1446808510638298,0.12620468104635155,0.5573849878934625
0.6666666666666665,0.2765636774679729,0.25,0.3478260869565215,0.1297872340425532,0.13010555300596605,0.43631961259079904
0.7777777777777777,0.3351544837980407,0.75,0.8913043478260878,0.3451718494271686,0.40821477742083523,0.0
0.7777777777777777,0.48304446119065564,0.5,0.7536231884057969,0.2561374795417349,0.5883432767324461,0.0
0.4444444444444445,0.13922381311228335,0.25,0.3550724637681171,0.1756137479541735,0.1695731987150069,0.0
0.7777777777777777,0.24830444611906555,0.5,0.9855072463768124,0.2618657937806874,0.3024323083983479,0.0
0.5555555555555556,0.18651092690278825,0.5,0.6739130434782616,0.17806873977086746,0.22716842588343275,0.0
0.7777777777777777,0.38432554634513943,0.75,0.9492753623188417,0.1932896890343699,0.20651675080312068,0.5520581113801453
0.6666666666666665,0.21571213262999245,0.5,0.9202898550724647,0.2402618657937807,0.2627351996328591,0.0
0.7777777777777777,0.2592313489073097,0.75,0.9782608695652169,0.27986906710310966,0.3157411656723268,0.0
0.4444444444444445,0.1217030896759608,0.25,0.6884057971014492,0.16039279869067105,0.14823313446535108,0.0
0.4444444444444445,0.193293142426526,0.25,0.47826086956521685,0.1314238952536825,0.10761817347407068,0.26973365617433415
0.6666666666666665,0.17068575734740016,0.75,0.9710144927536231,0.20294599018003276,0.20789352914180817,0.0
0.5555555555555556,0.16314996232102486,0.5,0.8913043478260878,0.19639934533551556,0.19871500688389168,0.0
0.3333333333333333,0.14280331574981162,0.0,0.42028985507246475,0.0,0.008719596145020644,0.3486682808716707
0.4444444444444445,0.12697814619442352,0.25,0.5869565217391308,0.16497545008183306,0.15465810004589262,0.0
0.5555555555555556,0.2192916352675207,0.5,0.8913043478260878,0.11309328968903438,0.08191831115190454,0.39079903147699757
0.7777777777777777,0.3082140165787491,0.75,0.9710144927536231,0.17757774140752866,0.18035796236805876,0.4116222760290557
0.5555555555555556,0.1356443104747551,0.5,0.6594202898550723,0.15319148936170213,0.16521340064249657,0.0
0.5555555555555556,0.1228334589299171,0.25,0.3913043478260878,0.15711947626841244,0.14960991280403854,0.0
0.6666666666666665,0.21627731725697064,0.5,0.3478260869565215,0.10638297872340427,0.1142726021110601,0.31476997578692495
0.6666666666666665,0.2746797287113791,0.5,0.9347826086956523,0.15761047463175124,0.14433226250573658,0.401452784503632
0.4444444444444445,0.12471740768651093,0.0,0.4927536231884062,0.1630114566284779,0.15190454336851766,0.0
0.4444444444444445,0.1563677467972871,0.25,0.5652173913043477,0.1905073649754501,0.19045433685176685,0.0
0.4444444444444445,0.0810097965335343,0.5,0.38405797101449224,0.11129296235679215,0.09866911427260211,0.0
0.3333333333333333,0.09551620195930671,0.25,0.5652173913043477,0.11800327332242226,0.11633776961909131,0.0
0.7777777777777777,0.21759608138658626,0.5,0.9710144927536231,0.24369885433715222,0.2650298301973383,0.0
0.7777777777777777,0.4287867370007536,0.5,0.9782608695652169,0.19378068739770868,0.1950435979807251,0.6905569007263923
1.0,0.3877166541070083,0.75,0.9492753623188417,0.39148936170212767,0.47223497016980265,0.0
0.7777777777777777,0.39242652599849287,0.5,0.8623188405797109,0.21080196399345338,0.2218907755851308,0.5404358353510896
0.6666666666666665,0.25169555388093445,0.75,0.9710144927536231,0.2733224222585925,0.3065626434144103,0.0
0.3333333333333333,0.19385832705350414,0.5,0.27536231884058004,0.10180032733224223,0.09339146397430015,0.30121065375302664
0.8888888888888888,0.28409947249434814,0.75,0.7898550724637676,0.3014729950900164,0.34603028912345113,0.0
0.4444444444444445,0.17614920874152223,0.25,0.6376811594202909,0.2076923076923077,0.21454795777879762,0.0
0.5555555555555556,0.2844762622456669,0.5,0.7608695652173925,0.30180032733224227,0.3464892152363469,0.0
0.4444444444444445,0.09400904295403165,0.25,0.5942028985507246,0.13633387888707038,0.11450206516750802,0.0
0.6666666666666665,0.30840241145440844,0.5,0.9637681159420293,0.18216039279869067,0.17875172097292338,0.4154963680387409
0.6666666666666665,0.2592313489073097,0.5,0.9565217391304355,0.27986906710310966,0.3157411656723268,0.0
0.5555555555555556,0.1552373775433308,0.5,0.9565217391304355,0.18952536824877253,0.18907755851307942,0.0
0.5555555555555556,0.19498869630746046,0.25,0.38405797101449224,0.10998363338788872,0.083295089490592,0.3254237288135593
0.6666666666666665,0.2635644310474755,0.5,0.9492753623188417,0.1386252045826514,0.1177145479577788,0.4290556900726392
0.6666666666666665,0.2490580256217031,0.5,0.9492753623188417,0.1220949263502455,0.09775126204681045,0.43389830508474575
0.4444444444444445,0.0998492840994725,0.0,0.36231884057971087,0.14140752864157122,0.1216154199173933,0.0
0.4444444444444445,0.260361718161266,0.25,0.5579710144927539,0.12569558101472997,0.18678292794860027,0.27506053268765135
0.4444444444444445,0.1482667671439337,0.5,0.6594202898550723,0.18346972176759413,0.18058742542450665,0.0
0.5555555555555556,0.32516955538809345,0.5,0.8405797101449277,0.188379705400982,0.19045433685176685,0.43389830508474575
0.5555555555555556,0.1175584024114544,0.25,0.6376811594202909,0.1567921440261866,0.143184947223497,0.0
0.5555555555555556,0.25357950263752826,0.5,0.8405797101449277,0.14402618657937807,0.3088572739788894,0.0
0.4444444444444445,0.1461944235116805,0.5,0.7681159420289863,0.17954173486088382,0.1780633318035796,0.0
0.6666666666666665,0.26883948756593823,0.5,0.9782608695652169,0.1430441898527005,0.12391005048187242,0.4295399515738499
0.4444444444444445,0.26375282592313487,0.5,0.7608695652173925,0.0,0.22212023864157873,0.20920096852300243
0.6666666666666665,0.3246043707611153,0.25,0.46376811594202927,0.16644844517184945,0.15741165672326754,0.502179176755448
0.8888888888888888,0.24830444611906555,0.5,0.9710144927536231,0.27037643207855977,0.3024323083983479,0.0
0.5555555555555556,0.2927656367746797,0.5,0.6811594202898554,0.24828150572831426,0.35658558972005505,0.0
0.7777777777777777,0.2513187641296157,0.5,0.9492753623188417,0.2711947626841244,0.3061037173015144,0.0
0.6666666666666665,0.3758477769404672,0.5,0.8550724637681171,0.24140752864157122,0.27489674162459843,0.38595641646489104
0.5555555555555556,0.34061793519216277,0.25,0.695652173913043,0.14664484451718496,0.19458467186782927,0.4648910411622276
0.7777777777777777,0.3087792012057272,0.75,0.9710144927536231,0.31669394435351883,0.3760899495181276,0.0
0.6666666666666665,0.16465712132629992,0.5,0.9782608695652169,0.197708674304419,0.200550711335475,0.0
0.6666666666666665,0.2763752825923135,0.5,0.6304347826086953,0.24566284779050737,0.33662230380908675,0.0
0.4444444444444445,0.0998492840994725,0.5,0.5652173913043477,0.14140752864157122,0.1216154199173933,0.0
1.0,0.818010550113037,0.75,0.9782608695652169,0.5135842880523732,0.643414410279945,0.7447941888619855
0.5555555555555556,0.14091936699321778,0.25,0.5507246376811601,0.17708674304418986,0.1716383662230381,0.0
0.5555555555555556,0.17294649585531274,0.5,0.6376811594202909,0.2621931260229133,0.2106470858191831,0.0
0.6666666666666665,0.31970610399397137,0.5,0.9130434782608692,0.18870703764320787,0.18793024323083982,0.42518159806295397
0.7777777777777777,0.42200452147701584,0.75,0.9782608695652169,0.24255319148936172,0.26342358880220285,0.5288135593220339
0.3333333333333333,0.2426525998492841,1.0,0.6449275362318847,0.20441898527004912,0.2955484167049105,0.0
0.4444444444444445,0.16314996232102486,0.0,0.8333333333333339,0.19639934533551556,0.19871500688389168,0.0
0.5555555555555556,0.41088922381311227,0.5,0.6159420289855078,0.3330605564648118,0.5004589261128959,0.0
0.6666666666666665,0.33214016578749056,0.75,0.8768115942028984,0.176759410801964,0.17117944011014227,0.49249394673123487
0.5555555555555556,0.2049736247174077,0.5,0.7898550724637676,0.23273322422258594,0.24965580541532814,0.0
